Player unique ID,Player nickname,Player dani rank,Player quantitative skill,Player ceiling skill,Player peak skill,Player contribution to model training,Player diligence rate,Player IR sources
81846,ささ,★09/-,-0.28763822446772774,0.7701157779495664,1.577327903845995,0.002133739410373036,0.004489290444565182,lr2
32853,nna-,-/-,-0.28797435293871515,-0.3215172980819013,1.1534332623949175,0.003385346018534066,0.007978225564355837,lr2
134141,YU-RI.3,★05/-,-0.2882872023473642,-0.34496631700366526,1.220808220537699,0.004071241861901554,0.007591135309094339,lr2
188027,tekuvin,-/-,-0.2883517811314503,0.10405918975928793,1.3230050741514543,0.003118218765739498,0.00702497526632569,lr2
37895,KASAKO,-/-,-0.2885075889302921,-0.9107952522237218,1.9494153584045117,0.004531004370132677,0.008085388593795718,"lr2,minir"
168396,mob,-/-,-0.28855911533466544,0.39136411660705445,1.4661931938434336,0.0026617820591317808,0.006989580195398273,"lr2,tachi"
2644,PEACEBREAKER,,-0.28867229506918174,-0.33317632036388584,1.3079718642241125,0.0034755998251329787,0.006798422890421926,tachi
153686,AZUORCA.,-/-,-0.2886762116928706,0.00504342693703495,1.1153283036821915,0.0018064698601422036,0.004484113611986779,lr2
154930,LUNATISS,★05/-,-0.28875226399403653,-0.3329064025106775,-0.28875226399403653,0.009017988424884238,0.026218521466349242,lr2
7055,ゆうかりん,-/-,-0.2890622414749448,-0.07141472314679037,1.2384335529017831,0.00293369150262363,0.007604351624342685,lr2
2646,TIEFSEE,,-0.2893799143367185,0.18104562778328295,1.324580156870986,0.0036085412781025985,0.00660401473889626,tachi
152196,sukoya,★04/-,-0.2895753406597552,-0.23610825853484146,1.214011038404813,0.003793758615150583,0.008182855123896483,lr2
73662,kyonuka,★07/-,-0.28976386670706966,-0.1600078356286219,1.1550220181380912,0.0032565230073839956,0.007071703039113055,lr2
78943,NYAMNYAM,-/-,-0.28985435389133934,-0.32048526292107504,1.060120446287649,0.00330412442850374,0.008999577067539994,lr2
